 1728  pads
 1728  groups
   24  rows
    1  max number of pads in a group
   72  max number of pads   in row
   72  max number of groups in row
***************************************************
*  Layout for LP-TPC                               
                       centre [mm]       size [mm] 
  Pad  Group  Row      x        y        x       y 
 1442  1442   13   -75.6082    1.6374  3.0873  7.0417
 1443  1443   13   -84.8573    1.1480  3.0873  7.0417
 1444  1444   13   -81.7746    1.3174  3.0873  7.0417
 1445  1445   13   -91.0216    0.7904  3.0873  7.0417
 1446  1446   13   -87.9396    0.9723  3.0873  7.0417
 1447  1447   14   -79.0565    8.5127  3.1016  7.0417
 1448  1448   14   -75.9588    8.6703  3.1016  7.0417
 1449  1449   14   -85.2508    8.1787  3.1016  7.0417
 1450  1450   14   -82.1538    8.3488  3.1016  7.0417
 1451  1451   15   -79.4214   15.5449  3.1160  7.0417
 1452  1452   14   -88.3474    8.0022  3.1016  7.0417
 1453  1453   14   -91.4436    7.8194  3.1016  7.0417
 1454  1454   15   -76.3095   15.7032  3.1160  7.0417
 1455  1455   15   -85.6443   15.2093  3.1160  7.0417
 1456  1456   15   -82.5330   15.3803  3.1160  7.0417
 1457  1457   15   -91.8657   14.8484  3.1160  7.0417
 1458  1458   15   -88.7552   15.0320  3.1160  7.0417
 1459  1459   16   -79.7863   22.5771  3.1303  7.0417
 1460  1460   16   -76.6601   22.7362  3.1303  7.0417
 1461  1461   16   -86.0378   22.2400  3.1303  7.0417
 1462  1462   16   -82.9122   22.4117  3.1303  7.0417
 1463  1463   16   -92.2878   21.8774  3.1303  7.0417
 1464  1464   16   -89.1630   22.0619  3.1303  7.0417
 1465  1465   17   -80.1512   29.6093  3.1446  7.0417
 1466  1466   17   -77.0107   29.7691  3.1446  7.0417
 1467  1467   17   -86.4313   29.2707  3.1446  7.0417
 1468  1468   17   -83.2914   29.4432  3.1446  7.0417
 1469  1469   17   -92.7099   28.9064  3.1446  7.0417
 1470  1470   17   -89.5708   29.0917  3.1446  7.0417
 1471  1471   18   -89.9786   36.1216  3.1589  7.0417
 1472  1472   18   -93.1320   35.9354  3.1589  7.0417
 1473  1473   18   -80.5161   36.6415  3.1589  7.0417
 1474  1474   18   -83.6706   36.4746  3.1589  7.0417
 1475  1475   18   -86.8248   36.3013  3.1589  7.0417
 1476  1476   18   -77.3613   36.8020  3.1589  7.0417
 1477  1477   19   -90.3863   43.1514  3.1732  7.0417
 1478  1478   19   -93.5541   42.9645  3.1732  7.0417
 1479  1479   19   -84.0498   43.5061  3.1732  7.0417
 1480  1480   19   -87.2183   43.3320  3.1732  7.0417
 1481  1481   20   -90.7941   50.1813  3.1875  7.0417
 1482  1482   20   -93.9761   49.9935  3.1875  7.0417
 1483  1483   19   -77.7119   43.8350  3.1732  7.0417
 1484  1484   19   -80.8810   43.6737  3.1732  7.0417
 1485  1485   20   -84.4290   50.5375  3.1875  7.0417
 1486  1486   20   -87.6118   50.3626  3.1875  7.0417
 1487  1487   21   -84.8082   57.5690  3.2019  7.0417
 1488  1488   21   -88.0053   57.3933  3.2019  7.0417
 1489  1489   20   -78.0625   50.8679  3.1875  7.0417
 1490  1490   20   -81.2459   50.7060  3.1875  7.0417
 1491  1491   21   -94.3982   57.0225  3.2019  7.0417
 1492  1492   21   -91.2019   57.2111  3.2019  7.0417
 1493  1493   21   -78.4131   57.9008  3.2019  7.0417
 1494  1494   21   -81.6108   57.7382  3.2019  7.0417
 1495  1495   22   -91.6097   64.2410  3.2162  7.0417
 1496  1496   22   -94.8203   64.0515  3.2162  7.0417
 1497  1497   22   -85.1874   64.6004  3.2162  7.0417
 1498  1498   22   -88.3988   64.4240  3.2162  7.0417
 1499  1499   22   -78.7637   64.9338  3.2162  7.0417
 1500  1500   22   -81.9757   64.7704  3.2162  7.0417
 1501  1501   23   -92.0175   71.2708  3.2305  7.0417
 1502  1502   23   -95.2424   71.0805  3.2305  7.0417
 1503  1503   23   -85.5666   71.6319  3.2305  7.0417
 1504  1504   23   -88.7923   71.4546  3.2305  7.0417
 1505  1505   23   -79.1143   71.9667  3.2305  7.0417
 1506  1506   23   -82.3407   71.8026  3.2305  7.0417
 1507  1507   24   -82.7056   78.8348  3.2448  7.0417
 1508  1508   24   -79.4649   78.9996  3.2448  7.0417
 1509  1509   24   -89.1858   78.4853  3.2448  7.0417
 1510  1510   24   -85.9458   78.6633  3.2448  7.0417
 1511  1511   24   -95.6645   78.1095  3.2448  7.0417
 1512  1512   24   -92.4253   78.3007  3.2448  7.0417
 1513  1513   13   -94.1031    0.6022  3.0873  7.0417
 1514  1514   13   -97.1843    0.4078  3.0873  7.0417
 1515  1515   13  -100.2651    0.2071  3.0873  7.0417
 1516  1516   13  -103.3455    0.0001  3.0873  7.0417
 1517  1517   13  -106.4255   -0.2132  3.0873  7.0417
 1518  1518   13  -109.5050   -0.4327  3.0873  7.0417
 1519  1519   14   -94.5395    7.6304  3.1016  7.0417
 1520  1520   14   -97.6350    7.4350  3.1016  7.0417
 1521  1521   14  -100.7301    7.2334  3.1016  7.0417
 1522  1522   14  -103.8247    7.0254  3.1016  7.0417
 1523  1523   14  -106.9190    6.8112  3.1016  7.0417
 1524  1524   14  -110.0128    6.5907  3.1016  7.0417
 1525  1525   15   -94.9759   14.6585  3.1160  7.0417
 1526  1526   15   -98.0857   14.4622  3.1160  7.0417
 1527  1527   15  -101.1950   14.2597  3.1160  7.0417
 1528  1528   15  -104.3040   14.0508  3.1160  7.0417
 1529  1529   15  -107.4125   13.8355  3.1160  7.0417
 1530  1530   15  -110.5206   13.6140  3.1160  7.0417
 1531  1531   16   -95.4123   21.6866  3.1303  7.0417
 1532  1532   16   -98.5363   21.4895  3.1303  7.0417
 1533  1533   16  -101.6600   21.2860  3.1303  7.0417
 1534  1534   16  -104.7832   21.0761  3.1303  7.0417
 1535  1535   16  -107.9060   20.8599  3.1303  7.0417
 1536  1536   16  -111.0284   20.6373  3.1303  7.0417
 1537  1537   17   -95.8486   28.7148  3.1446  7.0417
 1538  1538   17   -98.9870   28.5167  3.1446  7.0417
 1539  1539   17  -102.1249   28.3123  3.1446  7.0417
 1540  1540   17  -105.2624   28.1014  3.1446  7.0417
 1541  1541   17  -108.3995   27.8842  3.1446  7.0417
 1542  1542   17  -111.5362   27.6607  3.1446  7.0417
 1543  1543   18   -96.2850   35.7429  3.1589  7.0417
 1544  1544   18   -99.4376   35.5439  3.1589  7.0417
 1545  1545   18  -102.5899   35.3386  3.1589  7.0417
 1546  1546   18  -105.7417   35.1268  3.1589  7.0417
 1547  1547   18  -108.8930   34.9086  3.1589  7.0417
 1548  1548   18  -112.0440   34.6840  3.1589  7.0417
 1549  1549   19  -112.5517   41.7073  3.1732  7.0417
 1550  1550   19  -109.3866   41.9329  3.1732  7.0417
 1551  1551   19  -106.2209   42.1521  3.1732  7.0417
 1552  1552   19  -103.0548   42.3649  3.1732  7.0417
 1553  1553   19   -99.8883   42.5712  3.1732  7.0417
 1554  1554   19   -96.7214   42.7710  3.1732  7.0417
 1555  1555   20  -113.0595   48.7307  3.1875  7.0417
 1556  1556   20  -109.8801   48.9573  3.1875  7.0417
 1557  1557   20  -106.7001   49.1775  3.1875  7.0417
 1558  1558   20  -103.5198   49.3912  3.1875  7.0417
 1559  1559   20  -100.3390   49.5984  3.1875  7.0417
 1560  1560   20   -97.1578   49.7992  3.1875  7.0417
 1561  1561   21  -113.5673   55.7540  3.2019  7.0417
 1562  1562   21  -110.3736   55.9816  3.2019  7.0417
 1563  1563   21  -107.1794   56.2028  3.2019  7.0417
 1564  1564   21  -103.9847   56.4175  3.2019  7.0417
 1565  1565   21  -100.7896   56.6256  3.2019  7.0417
 1566  1566   21   -97.5941   56.8273  3.2019  7.0417
 1567  1567   22  -114.0751   62.7773  3.2162  7.0417
 1568  1568   22  -110.8671   63.0060  3.2162  7.0417
 1569  1569   22  -107.6586   63.2281  3.2162  7.0417
 1570  1570   22  -104.4497   63.4438  3.2162  7.0417
 1571  1571   22  -101.2403   63.6529  3.2162  7.0417
 1572  1572   22   -98.0305   63.8554  3.2162  7.0417
 1573  1573   23  -114.5829   69.8007  3.2305  7.0417
 1574  1574   23  -111.3606   70.0303  3.2305  7.0417
 1575  1575   23  -108.1378   70.2535  3.2305  7.0417
 1576  1576   23  -104.9146   70.4701  3.2305  7.0417
 1577  1577   23  -101.6910   70.6801  3.2305  7.0417
 1578  1578   23   -98.4669   70.8836  3.2305  7.0417
 1579  1579   24  -115.0907   76.8240  3.2448  7.0417
 1580  1580   24  -111.8541   77.0547  3.2448  7.0417
 1581  1581   24  -108.6171   77.2788  3.2448  7.0417
 1582  1582   24  -105.3796   77.4964  3.2448  7.0417
 1583  1583   24  -102.1416   77.7073  3.2448  7.0417
 1584  1584   24   -98.9033   77.9117  3.2448  7.0417
 1585  1585    2  -103.9192  -77.6893  2.9298  7.0417
 1586  1586    1   -88.8666  -83.7354  2.9155  7.0417
 1587  1587    2  -100.9968  -77.4810  2.9298  7.0417
 1588  1588    1   -91.7764  -83.9190  2.9155  7.0417
 1589  1589    2   -98.0740  -77.2787  2.9298  7.0417
 1590  1590    1   -94.6857  -84.1085  2.9155  7.0417
 1591  1591    2   -95.1507  -77.0822  2.9298  7.0417
 1592  1592    1   -97.5947  -84.3040  2.9155  7.0417
 1593  1593    2   -92.2271  -76.8918  2.9298  7.0417
 1594  1594    1  -100.5033  -84.5054  2.9155  7.0417
 1595  1595    2   -89.3030  -76.7072  2.9298  7.0417
 1596  1596    1  -103.4114  -84.7127  2.9155  7.0417
 1597  1597    3   -92.6777  -69.8645  2.9442  7.0417
 1598  1598    3   -89.7394  -69.6791  2.9442  7.0417
 1599  1599    3   -98.5532  -70.2533  2.9442  7.0417
 1600  1600    3   -95.6156  -70.0559  2.9442  7.0417
 1601  1601    3  -104.4270  -70.6660  2.9442  7.0417
 1602  1602    3  -101.4903  -70.4567  2.9442  7.0417
 1603  1603    4   -90.1758  -62.6510  2.9585  7.0417
 1604  1604    5   -90.6121  -55.6228  2.9728  7.0417
 1605  1605    4   -96.0806  -63.0296  2.9585  7.0417
 1606  1606    4   -93.1284  -62.8373  2.9585  7.0417
 1607  1607    4  -101.9838  -63.4323  2.9585  7.0417
 1608  1608    4   -99.0324  -63.2280  2.9585  7.0417
 1609  1609    5   -93.5790  -55.8101  2.9728  7.0417
 1610  1610    4  -104.9348  -63.6427  2.9585  7.0417
 1611  1611    5   -99.5116  -56.2026  2.9728  7.0417
 1612  1612    5   -96.5455  -56.0033  2.9728  7.0417
 1613  1613    5  -102.4773  -56.4080  2.9728  7.0417
 1614  1614    6   -91.0485  -48.5947  2.9871  7.0417
 1615  1615    6   -94.0297  -48.7828  2.9871  7.0417
 1616  1616    5  -105.4426  -56.6193  2.9728  7.0417
 1617  1617    6   -99.9909  -49.1773  2.9871  7.0417
 1618  1618    6   -97.0105  -48.9770  2.9871  7.0417
 1619  1619    6  -105.9504  -49.5960  2.9871  7.0417
 1620  1620    6  -102.9709  -49.3836  2.9871  7.0417
 1621  1621    7   -94.4804  -41.7556  3.0014  7.0417
 1622  1622    7   -91.4849  -41.5666  3.0014  7.0417
 1623  1623    7  -100.4701  -42.1520  3.0014  7.0417
 1624  1624    7   -97.4754  -41.9507  3.0014  7.0417
 1625  1625    7  -106.4582  -42.5727  3.0014  7.0417
 1626  1626    7  -103.4644  -42.3593  3.0014  7.0417
 1627  1627    8  -103.9579  -35.3349  3.0157  7.0417
 1628  1628    8  -106.9660  -35.5493  3.0157  7.0417
 1629  1629    8   -97.9404  -34.9244  3.0157  7.0417
 1630  1630    8  -100.9493  -35.1266  3.0157  7.0417
 1631  1631    8   -91.9213  -34.5384  3.0157  7.0417
 1632  1632    8   -94.9310  -34.7284  3.0157  7.0417
 1633  1633    9  -104.4514  -28.3106  3.0301  7.0417
 1634  1634    9  -107.4738  -28.5260  3.0301  7.0417
 1635  1635    9   -98.4053  -27.8981  3.0301  7.0417
 1636  1636    9  -101.4286  -28.1013  3.0301  7.0417
 1637  1637    9   -92.3576  -27.5103  3.0301  7.0417
 1638  1638    9   -95.3817  -27.7011  3.0301  7.0417
 1639  1639   10  -104.9449  -21.2862  3.0444  7.0417
 1640  1640   10  -107.9816  -21.5027  3.0444  7.0417
 1641  1641   10   -98.8703  -20.8718  3.0444  7.0417
 1642  1642   10  -101.9078  -21.0759  3.0444  7.0417
 1643  1643   10   -92.7940  -20.4822  3.0444  7.0417
 1644  1644   10   -95.8323  -20.6739  3.0444  7.0417
 1645  1645   11  -105.4384  -14.2619  3.0587  7.0417
 1646  1646   11  -108.4894  -14.4793  3.0587  7.0417
 1647  1647   11   -99.3352  -13.8455  3.0587  7.0417
 1648  1648   11  -102.3870  -14.0506  3.0587  7.0417
 1649  1649   11   -93.2304  -13.4540  3.0587  7.0417
 1650  1650   11   -96.2830  -13.6467  3.0587  7.0417
 1651  1651   12  -105.9319   -7.2375  3.0730  7.0417
 1652  1652   12  -108.9972   -7.4560  3.0730  7.0417
 1653  1653   12   -99.8002   -6.8192  3.0730  7.0417
 1654  1654   12  -102.8663   -7.0253  3.0730  7.0417
 1655  1655   12   -93.6668   -6.4259  3.0730  7.0417
 1656  1656   12   -96.7337   -6.6195  3.0730  7.0417
 1657  1657    2   -86.3786  -76.5286  2.9298  7.0417
 1658  1658    1   -85.9565  -83.5576  2.9155  7.0417
 1659  1659    2   -83.4539  -76.3560  2.9298  7.0417
 1660  1660    1   -83.0461  -83.3858  2.9155  7.0417
 1661  1661    2   -80.5288  -76.1893  2.9298  7.0417
 1662  1662    1   -80.1353  -83.2200  2.9155  7.0417
 1663  1663    2   -77.6033  -76.0285  2.9298  7.0417
 1664  1664    1   -77.2241  -83.0600  2.9155  7.0417
 1665  1665    2   -74.6776  -75.8737  2.9298  7.0417
 1666  1666    1   -74.3127  -82.9059  2.9155  7.0417
 1667  1667    2   -71.7515  -75.7249  2.9298  7.0417
 1668  1668    1   -71.4009  -82.7578  2.9155  7.0417
 1669  1669    3   -72.1021  -68.6920  2.9442  7.0417
 1670  1670    3   -75.0425  -68.8415  2.9442  7.0417
 1671  1671    3   -77.9825  -68.9971  2.9442  7.0417
 1672  1672    4   -72.4527  -61.6590  2.9585  7.0417
 1673  1673    5   -72.8034  -54.6261  2.9728  7.0417
 1674  1674    5   -75.7723  -54.7771  2.9728  7.0417
 1675  1675    3   -80.9223  -69.1586  2.9442  7.0417
 1676  1676    3   -83.8617  -69.3261  2.9442  7.0417
 1677  1677    3   -86.8007  -69.4996  2.9442  7.0417
 1678  1678    4   -75.4074  -61.8093  2.9585  7.0417
 1679  1679    4   -78.3618  -61.9656  2.9585  7.0417
 1680  1680    6   -73.1540  -47.5932  2.9871  7.0417
 1681  1681    6   -76.1372  -47.7449  2.9871  7.0417
 1682  1682    6   -79.1202  -47.9027  2.9871  7.0417
 1683  1683    5   -78.7410  -54.9342  2.9728  7.0417
 1684  1684    4   -81.3158  -62.1280  2.9585  7.0417
 1685  1685    5   -81.7093  -55.0973  2.9728  7.0417
 1686  1686    6   -82.1028  -48.0666  2.9871  7.0417
 1687  1687    4   -84.2695  -62.2963  2.9585  7.0417
 1688  1688    5   -84.6773  -55.2664  2.9728  7.0417
 1689  1689    6   -85.0850  -48.2366  2.9871  7.0417
 1690  1690    4   -87.2228  -62.4706  2.9585  7.0417
 1691  1691    5   -87.6449  -55.4416  2.9728  7.0417
 1692  1692    6   -88.0670  -48.4126  2.9871  7.0417
 1693  1693    7   -73.5046  -40.5602  3.0014  7.0417
 1694  1694    7   -76.5021  -40.7127  3.0014  7.0417
 1695  1695    7   -79.4994  -40.8713  3.0014  7.0417
 1696  1696    7   -82.4963  -41.0360  3.0014  7.0417
 1697  1697    7   -85.4928  -41.2067  3.0014  7.0417
 1698  1698    7   -88.4890  -41.3836  3.0014  7.0417
 1699  1699    8   -73.8552  -33.5273  3.0157  7.0417
 1700  1700    8   -76.8670  -33.6805  3.0157  7.0417
 1701  1701    8   -79.8786  -33.8399  3.0157  7.0417
 1702  1702    8   -82.8898  -34.0053  3.0157  7.0417
 1703  1703    8   -85.9006  -34.1769  3.0157  7.0417
 1704  1704    8   -88.9111  -34.3546  3.0157  7.0417
 1705  1705    9   -89.3332  -27.3256  3.0301  7.0417
 1706  1706    9   -86.3084  -27.1471  3.0301  7.0417
 1707  1707    9   -83.2833  -26.9747  3.0301  7.0417
 1708  1708    9   -80.2578  -26.8084  3.0301  7.0417
 1709  1709    9   -77.2319  -26.6483  3.0301  7.0417
 1710  1710    9   -74.2058  -26.4944  3.0301  7.0417
 1711  1711   10   -89.7553  -20.2966  3.0444  7.0417
 1712  1712   10   -86.7162  -20.1172  3.0444  7.0417
 1713  1713   10   -83.6768  -19.9440  3.0444  7.0417
 1714  1714   10   -80.6370  -19.7770  3.0444  7.0417
 1715  1715   10   -77.5969  -19.6161  3.0444  7.0417
 1716  1716   10   -74.5564  -19.4614  3.0444  7.0417
 1717  1717   11   -90.1774  -13.2676  3.0587  7.0417
 1718  1718   11   -87.1240  -13.0874  3.0587  7.0417
 1719  1719   11   -84.0703  -12.9133  3.0587  7.0417
 1720  1720   11   -81.0162  -12.7455  3.0587  7.0417
 1721  1721   11   -77.9618  -12.5839  3.0587  7.0417
 1722  1722   11   -74.9070  -12.4285  3.0587  7.0417
 1723  1723   12   -90.5995   -6.2386  3.0730  7.0417
 1724  1724   12   -87.5318   -6.0575  3.0730  7.0417
 1725  1725   12   -84.4638   -5.8827  3.0730  7.0417
 1726  1726   12   -81.3954   -5.7141  3.0730  7.0417
 1727  1727   12   -78.3267   -5.5517  3.0730  7.0417
 1728  1728   12   -75.2576   -5.3956  3.0730  7.0417
