#-----------------------------------------------------------------------------
# Rin=1430.50, Rout=1599.50
# PHI=8.3872, PHI/2=4.1936
# r0=1430.5000, dr=7.0417
# phi0=-0.0732, dphi=0.0020
# half width=116.97, ymin=1426.67, ymax=1599.50
# Origin = (0, 1513.0850)
#-----------------------------------------------------------------------------
 Row Col    x0    y0    x1    y1    x2    y2    x3    y3
  3   9  -79.6456  -63.6466  -76.6986  -63.4877  -77.0706  -56.4558  -80.0320  -56.6156
  3  10  -76.6986  -63.4877  -73.7512  -63.3347  -74.1090  -56.3022  -77.0706  -56.4558
  3  11  -73.7512  -63.3347  -70.8036  -63.1878  -71.1470  -56.1545  -74.1090  -56.3022
  3  12  -70.8036  -63.1878  -67.8556  -63.0468  -68.1848  -56.0129  -71.1470  -56.1545
  3  13  -67.8556  -63.0468  -64.9074  -62.9119  -65.2223  -55.8773  -68.1848  -56.0129
  3  14  -64.9074  -62.9119  -61.9589  -62.7829  -62.2594  -55.7477  -65.2223  -55.8773
  3  15  -61.9589  -62.7829  -59.0101  -62.6599  -59.2964  -55.6241  -62.2594  -55.7477
  3  16  -59.0101  -62.6599  -56.0611  -62.5430  -56.3331  -55.5065  -59.2964  -55.6241
  3  17  -56.0611  -62.5430  -53.1119  -62.4320  -53.3695  -55.3950  -56.3331  -55.5065
  3  18  -53.1119  -62.4320  -50.1625  -62.3270  -50.4058  -55.2895  -53.3695  -55.3950
  3  19  -50.1625  -62.3270  -47.2128  -62.2280  -47.4418  -55.1901  -50.4058  -55.2895
  3  20  -47.2128  -62.2280  -44.2629  -62.1350  -44.4777  -55.0966  -47.4418  -55.1901
  3  21  -44.2629  -62.1350  -41.3129  -62.0480  -41.5133  -55.0092  -44.4777  -55.0966
  3  22  -41.3129  -62.0480  -38.3627  -61.9670  -38.5488  -54.9278  -41.5133  -55.0092
  3  23  -38.3627  -61.9670  -35.4123  -61.8920  -35.5841  -54.8525  -38.5488  -54.9278
  3  24  -35.4123  -61.8920  -32.4618  -61.8230  -32.6193  -54.7831  -35.5841  -54.8525
  3  25  -32.4618  -61.8230  -29.5112  -61.7600  -29.6543  -54.7198  -32.6193  -54.7831
  3  26  -29.5112  -61.7600  -26.5604  -61.7030  -26.6892  -54.6625  -29.6543  -54.7198
  3  27  -26.5604  -61.7030  -23.6095  -61.6520  -23.7240  -54.6113  -26.6892  -54.6625
  3  28  -23.6095  -61.6520  -20.6585  -61.6070  -20.7588  -54.5661  -23.7240  -54.6113
  3  29  -20.6585  -61.6070  -17.7075  -61.5680  -17.7934  -54.5269  -20.7588  -54.5661
  3  30  -17.7075  -61.5680  -14.7563  -61.5350  -14.8279  -54.4937  -17.7934  -54.5269
  3  31  -14.7563  -61.5350  -11.8052  -61.5080  -11.8624  -54.4666  -14.8279  -54.4937
  3  32  -11.8052  -61.5080   -8.8539  -61.4870   -8.8969  -54.4455  -11.8624  -54.4666
  3  33   -8.8539  -61.4870   -5.9026  -61.4720   -5.9313  -54.4304   -8.8969  -54.4455
  3  34   -5.9026  -61.4720   -2.9513  -61.4630   -2.9656  -54.4214   -5.9313  -54.4304
  3  35   -2.9513  -61.4630   -0.0000  -61.4600   -0.0000  -54.4184   -2.9656  -54.4214
  3  36    0.0000  -61.4600    2.9513  -61.4630    2.9656  -54.4214    0.0000  -54.4184
  3  37    2.9513  -61.4630    5.9026  -61.4720    5.9313  -54.4304    2.9656  -54.4214
  3  38    5.9026  -61.4720    8.8539  -61.4870    8.8969  -54.4455    5.9313  -54.4304
